id,date,city,state,type,ideology,subideology,group,description,image
64276,2/7/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a parking meter.,
64312,2/7/2024,New Albany,OH,Antisemitic Incident:Harassment,,,,Students asked a Jewish classmate if she liked Hitler and yelled to other students that she loved Hitler.,
64321,2/7/2024,Carmel,IN,Antisemitic Incident:Harassment,,,,"Middle school students shouted, ""All hail Hitler!"" in front of a Jewish classmate.",
64573,2/7/2024,West Hartford,CT,Antisemitic Incident:Harassment,,,,A synagogue's Zoom program related to Israel was disrupted by an individual who went on an antisemitic rant.,
64618,2/7/2024,Indianapolis,IN,Antisemitic Incident:Vandalism,,,,A mezuzah was ripped from the doorframe of a Jewish household and discarded.,
64632,2/7/2024,Silver Spring,MD,Antisemitic Incident:Harassment,,,,"A Jewish organization received an antisemitic email stating that ""JooBastards"" are impersonating true Israelites and facilitating an ""invasion"" of the United States. The email also called for Jews to be exterminated.",
64755,2/7/2024,Cincinnati,OH,Antisemitic Incident:Harassment,,,,A Jewish community center received dozens of harassing anti-Israel comments on Facebook.,
64760,2/7/2024,Portland,OR,Antisemitic Incident:Harassment,,,,"A synagogue received a message that accused the congregation of supporting genocide and described Zionism as a ""disgusting racist supremacist ideology"" that ""most [sic] be destroyed by any means.""",
65025,2/7/2024,Newark,NJ,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Rutgers University, protesters held signs with messages that included: ""When people are occupied resistance is justified.""",
65026,2/7/2024,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,"Graffiti was drawn on the Drexel University Hillel that read: ""Free Gaza.""",
66219,2/7/2024,Sweetwater,WY,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Active Clubs,"WY Active Club, a white supremacist group, distributed propaganda that read: ""Keep WY White,"" ""No More Wars for Israel, End Jewish Terror,"" ""Conquer or Die” and ""WY Active Club.”",
66682,2/7/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"An individual tore down fliers raising awareness of Israeli hostages taken by Hamas on October 7, 2023.",
66683,2/7/2024,Rochester,NY,Antisemitic Incident:Harassment,,,,An individual experienced antisemitic harassment on the campus of the University of Rochester.,
64031,2/6/2024,Bellingham,WA,Antisemitic Incident:Harassment,,,,Jews are committing genocide in the Middle East was written on a white board at Western Washington University.,
64241,2/6/2024,Scarsdale,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a locker at a high school.,
64242,2/6/2024,Grand Rapids,MI,Antisemitic Incident:Harassment,,,,A middle school student made antisemitic jokes directed at a Jewish classmate.,
64243,2/6/2024,Edgewater,MD,Antisemitic Incident:Harassment,,,,A student drew a swastika on a Jewish classmate's notebook and repeatedly performed Nazi salutes.,
64244,2/6/2024,Boynton Beach,FL,Antisemitic Incident:Harassment,,,,"Fliers with antisemitic conspiracy theories were distributed in a public area. The fliers read, in part: ""Over the centuries, aliens have gained control of our minds by using religion...Jews may now be the most victimized people of all.""",
64245,2/6/2024,Sonora,CA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed antisemitic fliers in a residential neighborhood that read, ""Every single aspect of the slave trade was Jewish.""",
64249,2/6/2024,Whatcom,WA,Antisemitic Incident:Harassment,,,City Council Death Squad,"A county council meeting was disrupted by an individual associated with the antisemitic City Council Death Squad who made antisemitic comments including: ""The Jews did 9/11"" and ""They've got these tunnels under New York where they're drinking children's blood and raping them.""",
64250,2/6/2024,Framingham,MA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League made antisemitic remarks during a city council meeting.,
64264,2/6/2024,Norwich,CT,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located at an elementary school.,
64269,2/6/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A Jewish person was approached by an individual who stated, ""Israel is acting like Nazi Germany.""",
64271,2/6/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Graffiti that included a swastika and SS bolts were located near a park.,
64282,2/6/2024,Hadley,MA,Antisemitic Incident:Harassment,,,,"An employee made threatening and conspiratorial antisemitic comments to a Jewish coworker, including, ""The Jewish blood suckers run world"" and ""The United States is run by Jews and one day they will all be killed.""",
64472,2/6/2024,Cannon Beach,OR,Antisemitic Incident:Harassment,,,City Council Death Squad,A city council meeting was disrupted by an individual associated with the antisemitic City Council Death Squad who made antisemitic and racist comments.,
64657,2/6/2024,Boston,MA,Antisemitic Incident:Vandalism,,,,An individual tore down fliers raising awareness of Israeli hostages at Boston University.,
64702,2/6/2024,Rochester,NY,Antisemitic Incident:Harassment,,,,"An individual shouted, ""Dirty Jews, get out of Palestine"" at two yeshiva students.",
64800,2/6/2024,Lynchburg,VA,Antisemitic Incident:Harassment,,,,"A synagogue received an antisemitic postcard that read: ""Is there a child rape, torture, and murder tunnel under your building? We have the Zyklon B. Use discount code 'GASTHEJEWS' and save 10% on your order.""",
65021,2/6/2024,Raleigh,NC,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at North Carolina State University, protesters displayed signs with messages that included: ""Resistance against occupation is a human right.""",
65022,2/6/2024,San Francisco,CA,Antisemitic Incident:Harassment,,,,A student made antisemitic comments related to Israel during a class at San Francisco State University.,
65023,2/6/2024,Garden City,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Adelphi University, protesters held signs with messages that included: ""Intifada, Intifada, long live the Intifada."" A speaker also stated, ""Footage from the ground of Palestine is soaked in blood. And that blood is on the hands of every Long Island educational administrator who allowed this event to continue. Who allowed Zionists on their campuses.""",
65024,2/6/2024,Gainesville,FL,Antisemitic Incident:Harassment,,,,"Anti-Israel protesters disrupted a Hillel event at the University of Florida that was being hosted at the Student Union about Israel and Palestine. Protesters held signs with messages that included: ""From the river to the sea, Palestine will be free."" An attendee also claimed during the Q&amp;A that Jewish people are colonizers.",
65711,2/6/2024,Midway,UT,Antisemitic Incident:Harassment,,,,A city council meeting was disrupted by an individual who made antisemitic and racist comments.,
66409,2/6/2024,Thornton,CO,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, hung a banner from an overpass that read: ""No Zionists in government, we serve one nation."" The group also distributed propaganda that read: ""America first,"" ""United we stand"" and ""Defend American labor.""",
66679,2/6/2024,Phoenix,AZ,Antisemitic Incident:Vandalism,,,,Swastikas and other antisemitic graffiti were found around a school.,
66680,2/6/2024,Santa Ana,CA,Antisemitic Incident:Harassment,,,,"Anti-Zionist posters were displayed at a high school, including a poster that read: ""From the river to the sea, Palestine will be free,"" a slogan commonly used to call for an end to the Jewish state.",
66681,2/6/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"An individual running a fundraiser to attend a trip to Israel received an antisemitic message that read: ""Fat L big ass Kike n----- Imma [sic] bomb your house.""",
64239,2/5/2024,Raleigh,NC,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League distributed antisemitic fliers in a residential neighborhood.,
64240,2/5/2024,Dallas,TX,Antisemitic Incident:Harassment,,,,A city council member received a threatening antisemitic and anti-Israel email.,
64246,2/5/2024,Plainview,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in two middle school classrooms in the same school.,
64270,2/5/2024,Rancho Cordova,CA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League made antisemitic remarks during a city council meeting.,
66676,2/5/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,A Jewish alderman received an antisemitic letter in the mail featuring an image of Benjamin Netanyahu with horns and blood coming out of his mouth.,
66677,2/5/2024,Dorchester,MA,Antisemitic Incident:Harassment,,,,"An individual displayed a sign with a swastika, which was visible to their neighbor.",
66678,2/5/2024,Queens,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on an individual's home.,
62823,2/4/2024,Marlborough,MA,White Supremacist Event,Right Wing (White Supremacist),,Patriot Front (PF),"Approximately six individuals associated with Patriot Front, a white supremacist group, held a sparring event and distributed propaganda. The group a banner and yard signs the read: ""No More Foreign Wars"" and ""America First.""",
63992,2/4/2024,Hewlett,NY,Antisemitic Incident:Assault,,,,"An individual allegedly stole a pro-Israel sign from a home; when the victim demanded the sign back, the assailant stated, ""You Jews are killing Palestinians"" and physically assaulted the victim.",
64125,2/4/2024,Winterhaven,CA,Antisemitic Incident:Assault,,,,"An individual physically assaulted a neighbor and made antisemitic comments including calling the victim: ""Fucking dirty Jew who deserves to be attacked like Israel should be attacked.""",
64130,2/4/2024,Rockaway,NY,Antisemitic Incident:Harassment,,,,An individual blocked traffic and made antisemitic comments.,
64215,2/4/2024,Mequon,WI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed propaganda around a residential neighborhood that read: ""Every single aspect of the media is Jewish"" and ""Every single aspect of 9/11 is Jewish.""",
64235,2/4/2024,Imperial Beach,CA,Antisemitic Incident:Harassment,,,,Antisemitic fliers claiming that Jews control the media were distributed in a residential area.,
66675,2/4/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,A swastika was spray-painted onto a building.,
63358,2/3/2024,Stillwater,MN,White Supremacist Event,Right Wing (White Supremacist),,White Lives Matter (WLM),"Approximately five individuals associated with White Lives Matter, a white supremacist group, held a meetup and distributed propaganda that read: ""The Beauty of Our People Must Not Perish From the Earth,"" ""Our Culture, Our Community. Rise Northman!"" and “White Lives Matter Minnesota.” ",
63937,2/3/2024,Oakland,CA,Antisemitic Incident:Vandalism,,,,"""Vote Hamas for president 2024"" was written on a public wall.",
63956,2/3/2024,Seven Valleys,PA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a rock at a park.,
64916,2/3/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,Swastika graffiti was carved into a table on Loyala University campus.,
65020,2/3/2024,Washington,DC,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at George Washington University, protesters displayed signs with messages that included: ""Divest from zionist genocide"" and ""From the river to the sea.""",
66153,2/3/2024,Broomfield,CO,White Supremacist Event,Right Wing (White Supremacist),,"Active Clubs,Patriot Front (PF)","Approximately 20 individuals associated with the white supremacist groups Patriot Front, WY Active Club and Rocky Mountain Resistance Active Club held an anti-LGBTQ+ protest outside of a drag queen story hour. Members carried a banner that read: ""Strong Families Make Strong Nations.""",
63932,2/2/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,"A swastika was painted over a sign that read: ""#StopArmingIsrael.""",
63960,2/2/2024,Wausau,WI,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League distributed fliers in a residential area that read: ""Every single aspect of the Jewish Talmud is Satanic.""",
63962,2/2/2024,Columbus,OH,Antisemitic Incident:Harassment,,,,"Jewish students eating Shabbat dinner at the Ohio State University Hillel were interrupted when other students allegedly began banging on the windows and shouting, ""Free Palestine.""",
63965,2/2/2024,Manhattan,NY,Antisemitic Incident:Assault,,,,A Jewish Columbia University student was shoved and chased by a group of anti-Israel protesters who noticed the student's Israeli flag shirt.,
63983,2/2/2024,San Luis Obispo,CA,Antisemitic Incident:Harassment,,,,"Two individuals approached a synagogue, began taking photos and made anti-Israel comments when approached by security personnel.",
64008,2/2/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,Members of the antisemitic and anti-Israel group Witness for Peace protested outside a synagogue during Shabbat services.,
64037,2/2/2024,Los Angeles,CA,Antisemitic Incident:Harassment,,,,"An individual in a passing car yelled, ""Free Palestine, you stupid bitches"" at a visibly Jewish family.",
64044,2/2/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,Loyola University's Hillel was vandalized with a swastika.,
64078,2/2/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"A truck displayed electronic messages at Columbia University, including: ""Israel is the new Nazi Germany"" and ""Daily Reminder: Israel Steals Palestinian Organs.""",
64112,2/2/2024,Rutherford,NJ,Antisemitic Incident:Harassment,,,,"A middle school student stated, ""Shut up, Jew"" to a Jewish classmate.",
64122,2/2/2024,Montclair,NJ,Antisemitic Incident:Harassment,,,,"A student on a playground repeatedly yelled, ""I hate Jews!""",
64128,2/2/2024,Napa,CA,Antisemitic Incident:Harassment,,,,"An individual displayed a sign on their yard that read: ""CA Senate candidate Adam Schiff, a Jew is anti-American.""",
64150,2/2/2024,Rochester,NY,Antisemitic Incident:Vandalism,,,,Swastikas and other antisemitic graffiti were found on the campus of the University of Rochester.,
64151,2/2/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"Art galleries were vandalized with messages including: ""Intifada,"" ""Zionism is Terrorism,"" ""Zionism is White Supremacy,"" ""Zionism is Colonialism"" and ""Stop Selling to Zionists, Stop Working with Zionists.""",
64194,2/2/2024,Silver Spring,MD,Antisemitic Incident:Harassment,,,,"An individual at a senior living facility yelled antisemitic slurs at a Jewish resident, including: ""Die kike"" and ""Jew bastard.""",
64768,2/2/2024,Pittsburgh,PA,Antisemitic Incident:Harassment,,,,"A Jewish organization received an email supporting the antisemitic conspiracy theory that police are helping to cover up tunnels ""found beneath an Orthodox synagogue in NYC.""",
64797,2/2/2024,Richmond,VA,Antisemitic Incident:Harassment,,,,"Middle school student stated, ""Heil Hitler"" to a Jewish classmate.",
65015,2/2/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Barnard College, protesters held signs with messages that included: ""Intifada.""",
65016,2/2/2024,New Brunswick,NJ,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Rutgers University, protesters held signs with messages that included: ""Zionism kills; Rutgers endorses"" and ""Resistance is justified when people are colonized.""",
65017,2/2/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Columbia University, protesters displayed signs with messages that included: ""Victory to the Palestinian Resistance.""",
65018,2/2/2024,Providence,RI,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Brown University, protesters chanted, ""From the river to the sea, Palestine will be free.""",
65019,2/2/2024,Ithaca,NY,Antisemitic Incident:Harassment,,,,"At an anti-Israel protest at Cornell University, a speaker stated: ""We take our cue from the armed resistance in Palestine. We are in solidarity with the armed resistance in Palestine from the river to the sea.""",
66551,2/2/2024,Chesapeake,VA,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""America first,"" ""Strong families, strong nations,"" ""For the nation, against the state"" and ""To ourselves and our posterity.""",
66673,2/2/2024,Portland,ME,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally, protesters displayed signs with messages such as: ""[Israeli flag] = [Swastika flag]"" and ""Resistance =/= Terrorism.""",
66674,2/2/2024,Manhattan,NY,Antisemitic Incident:Vandalism,,,,"An individual tore down fliers raising awareness of Israeli hostages taken by Hamas on October 7, 2023.",
63930,2/1/2024,Washington,DC,Antisemitic Incident:Vandalism,,,,"""Zionism = Genocide"" was written on a public utility box.",
63968,2/1/2024,Fair Lawn,NJ,Antisemitic Incident:Vandalism,,,,"Graffiti was found in a high school boys bathroom depicting a swastika, a Palestinian flag, and the words ""Fuck Israel.""",
63985,2/1/2024,Brooklyn,NY,Antisemitic Incident:Vandalism,,,,Swastika graffiti was spray-painted in front of a Jewish-owned business.,
63991,2/1/2024,Malden,MA,Antisemitic Incident:Harassment,,,,An individual wore a jacket featuring a large swastika at a train station.,
64038,2/1/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,"A sticker was pasted on a mailbox that read: ""From the river to the sea, Palestine will be free.""",
64058,2/1/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,"Jewish elementary school students were repeatedly bullied by classmates, including being told, ""all the Jews are going to die,"" ""Jews need to leave the country"" and that BIPOC Jews ""can't be Jewish because Jews are white.""",
64073,2/1/2024,Palatine,IL,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a public bike path.,
64091,2/1/2024,Madison,WI,Antisemitic Incident:Vandalism,,,,The University of Wisconsin Hillel building was egged.,
64119,2/1/2024,Ann Arbor,MI,Antisemitic Incident:Harassment,,,,"After the passage of an anti-Israel resolution at the University of Michigan, faculty chanted, ""From the river to the sea, Palestine will be free.""",
64137,2/1/2024,Belmont,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in a bathroom at an elementary/middle school.,
64156,2/1/2024,Franklin Lakes,NJ,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located in a bathroom at a middle school.,
64211,2/1/2024,Trenton,NJ,Antisemitic Incident:Harassment,,,,"An orthodox individual was called a ""Jew"" in a derogatory tone on the street by a passerby.",
64229,2/1/2024,Marblehead,MA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found in a middle school.,
65012,2/1/2024,San Antonio,TX,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of Texas, San Antonio, protesters held signs with messages that included: ""Zionism = racism.""",
65013,2/1/2024,East Lansing,MI,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Michigan State University, protesters held signs with messages that included: ""From the river to the sea, Palestine will be free.""",
65014,2/1/2024,San Francisco,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at the University of San Francisco, protesters displayed signs with messages that included: ""From Oakland to Gaza: Intifada! Intifada!""",
65548,2/1/2024,Champaign,IL,Antisemitic Incident:Harassment,,,,"Students at the University of Illinois were offered extra credit to attend a meeting with a speaker who made anti-Zionist comments, including stating, ""Zionism is racism"" and ""How you act today is how you would have acted during the actual Holocaust"" in reference to the war in Gaza.",
66203,2/1/2024,Duluth,MN,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""American spirit, European blood,"" ""Free occupied America,"" ""Forward for a new American nation state"" and ""United we stand.""",
66237,2/1/2024,Brookings,SD,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Reject poison,"" ""Strong families, strong nations,"" ""Revolution is tradition"" and ""To ourselves and our posterity.""",
66385,2/1/2024,Gulfport,MS,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""Reclaim America,"" ""American spirit, European blood"" and ""Life, liberty, victory.""",
66405,2/1/2024,Mitchell,SD,Antisemitic Incident:Vandalism,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, posted stickers that read: ""No Zionists in government, we serve one nation,"" ""For the nation, against the state,"" ""United we stand,"" ""Free occupied America"" and ""Life, liberty, victory.""",
66669,2/1/2024,Palo Alto,CA,Antisemitic Incident:Harassment,,,,"An elementary school student told a Jewish classmate that ""Jews are bad"" and that Jews kill people.",
66670,2/1/2024,Manhattan,NY,Antisemitic Incident:Assault,,,,"An individual approached a victim and asked for money. When the victim declined, the attacker said, ""Don't Jews always have money?"" then pushed the victim to the ground and stole his wallet.",
66671,2/1/2024,Derry,PA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on a chair at a school.,
66672,2/1/2024,Philadelphia,PA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was found on the wall of a store.,
63501,1/31/2024,Fairfield,CT,Antisemitic Incident:Harassment,,,,"A middle school student approached a classmate, asked if they are Jewish, then performed a Nazi salute while stating: ""I support Hitler.""",
63535,1/31/2024,Detroit,MI,Antisemitic Incident:Harassment,,,,A known offender sent an antisemitic email to a Jewish organization.,
63541,1/31/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,"At a hearing for a ceasefire resolution, an individual stated to a Jewish person, ""October 7 was the best day of my life.""",
63557,1/31/2024,Chesapeake,VA,Antisemitic Incident:Vandalism,,,,Swastikas and other hateful graffiti were left on a walking path near a school.,
63634,1/31/2024,Philadelphia,PA,Antisemitic Incident:Assault,,,,"A Black-Jewish student was harassed by classmates who questioned the student's celebrating of Jewish holidays, called the student ""Jew boy"" and the N-word and physically assaulted the student.",
63655,1/31/2024,Toms River,NJ,Antisemitic Incident:Harassment,,,,A town council meeting was disrupted by an individual who made antisemitic comments.,
63759,1/31/2024,Chicago,IL,Antisemitic Incident:Vandalism,,,,"Graffiti was located in the bathroom of a high school that included a swastika and read: ""End Palestine, End the West, Save the West, Seig Heil.""",
63781,1/31/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,Elementary school students performed Nazi salutes in front of a Jewish classmate.,
63831,1/31/2024,Atlanta,GA,Antisemitic Incident:Harassment,,,,"A Jewish public official received a postcard that read: ""Jews are rats"" and ""Is there a child rape, torture, and murder tunnel under your house? We have the Zyklon B. Use code 'GASTHEJEWS' for 10% off!""",
63858,1/31/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,Swastika graffiti was located on a public sidewalk.,
63881,1/31/2024,Palo Alto,CA,Antisemitic Incident:Harassment,,,,A public official was shouted over by audience members after mentioning sexual violence perpetrated by Hamas on October 7.,
63895,1/31/2024,West Grove,PA,Antisemitic Incident:Harassment,,,,Swastikas were drawn in chalk at an elementary school.,
63909,1/31/2024,Park City,UT,Antisemitic Incident:Harassment,,,,"Individuals poured water on furniture in the lobby of a hotel, forming a swastika.",
64482,1/31/2024,Chicago,IL,Antisemitic Incident:Harassment,,,,A Jewish individual received an antisemitic voicemail.,
65010,1/31/2024,Fairfax,VA,Antisemitic Incident:Harassment,,,,"At an anti-Israel walkout at George Mason University, a protest leader urged the crowd to state, ""stand up against Zionism.""",
65011,1/31/2024,University Park,TX,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at Southern Methodist University, protesters held signs with messages that included: ""From the river to the sea, Palestine will be free.""",
66667,1/31/2024,Oakland,CA,Antisemitic Incident:Harassment,,,,"A rabbi was sent an anti-Israel letter in the mail admonishing him to show support for Palestinians. The letter concluded: ""Your congregation and the world are watching.""",
66668,1/31/2024,Merion Station,PA,Antisemitic Incident:Harassment,,,,An individual made antisemitic comments to an employee at a business.,
62566,1/30/2024,Waco,TX,White Supremacist Event,Right Wing (White Supremacist),,"Active Clubs,Texas Nationalist Network,White Lives Matter (WLM)","Approximately 14 individuals associated with the white supremacist groups Alamo Active Club, Parker County Active Club, and White Lives Matter held a meetup at an undisclosed location in Texas. The event was a candlelight vigil to ""show solidarity with the many White victims of brown violence.""",
63414,1/30/2024,Levittown,PA,Extremist Murder,Right Wing (Anti-Government),,,"Justin Mohn allegedly shot his father, then decapitated him, showing the severed head in an uploaded video in which Mohn ranted about a variety of right-wing topics ranging from antifa to the federal reserve, and issued a call for ""patriots and militia"" members to rise to violence. In 2023 Mohn had created a group he called Mohn's Militia, which apparently was a militia of one. He had also self-published a book called ""America's Coming Bloody Revolution."" Although Mohn's view were broad and not always coherent, he seemed to lean closer to anti-government extremist ideology than any other kind. Mohn was charged with first-degree murder and numerous other crimes.",
63503,1/30/2024,Worcester,MA,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League mailed anti-trans and antisemitic fliers to government officials that read: ?Trannies don?t exist: You will never be a real woman. You have no womb.""",
63558,1/30/2024,La Jolla,CA,Antisemitic Incident:Harassment,,,,"A note was placed next to a paper with a Jewish student's contact information that read: ""Be careful of this delusional Israeli Zionist"" in a residence hall at the University of California, San Diego.",
63560,1/30/2024,Lynchburg,VA,Antisemitic Incident:Harassment,,,Nation of Islam,"A synagogue received an email that promoted ""The Secret Relationship Between Blacks and Jews,"" an antisemitic text published by the Nation of Islam. ",
63561,1/30/2024,Menlo Park,CA,Antisemitic Incident:Harassment,,,,"A middle school student stated: ""Fucking Jew, the Nazi salute to you.""",
63574,1/30/2024,Holliston,MA,Antisemitic Incident:Harassment,,,,"A student sent antisemitic messages and made antisemitic and anti-Israel comments to a Jewish classmate, including, ""All Jews should die"" and ""Israel is bad.""",
63590,1/30/2024,Burlington,VT,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),Individuals associated with the antisemitic Goyim Defense League disrupted a city council meeting with antisemitic remarks.,
63615,1/30/2024,West Lafayette,IN,Antisemitic Incident:Harassment,,,,"A synagogue received a threatening antisemitic phone call from an individual who threatened to ""Destroy the fucking white Jews. All of you.""",
63656,1/30/2024,Brooklyn,NY,Antisemitic Incident:Harassment,,,,A book with swastika and other Nazi symbols was left in front of a home.,
63716,1/30/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual yelled at a Jewish person on the street, ""What, Jew Lady? You don't like my antisemitic rhetoric?""",
63742,1/30/2024,Dallas,TX,Antisemitic Incident:Vandalism,,,,A swastika and racist messages were left in a high school bathroom.,
63801,1/30/2024,Englewood,NJ,Antisemitic Incident:Harassment,,,,An anti-Israel note was placed in the school mailbox of a Jewish teacher.,
63812,1/30/2024,Cave Creek,AZ,Antisemitic Incident:Harassment,,,,A Jewish artist received an antisemitic email after displaying a piece at a gallery.,
63817,1/30/2024,Manhattan,NY,Antisemitic Incident:Harassment,,,,"An individual on a train noticed a Jewish person's Star of David necklace and yelled, ""You Jewish hooker, get off this train!""",
63830,1/30/2024,Nampa,ID,Antisemitic Incident:Harassment,,,,Students performed a Nazi salute toward a Jewish classmate.,
63883,1/30/2024,Fredericksburg,VA,Antisemitic Incident:Harassment,,,,"""From the river to the sea"" was drawn in chalk on the campus of the University of Mary Washington.",
63911,1/30/2024,Killeen,TX,Antisemitic Incident:Harassment,,,Goyim Defense League (GDL),"Individuals associated with the antisemitic Goyim Defense League mailed antisemitic postcards to city councilmembers that read: ""The Holocaust = Fake News"" and ""Jews did 9/11.""",
63913,1/30/2024,Los Angeles,CA,Antisemitic Incident:Vandalism,,,,An individual tore down fliers raising awareness of Israeli hostages.,
64557,1/30/2024,Davis,CA,Antisemitic Incident:Vandalism,,,,"""Sieg Heil"" was scratched into a library bathroom mirror at UC Davis.",
64566,1/30/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"A Jewish organization received an online message that included: ""SIEGHEIL [sic]"".",
64584,1/30/2024,Ponte Vedra,FL,Antisemitic Incident:Harassment,,,,"A Jewish middle school student was harassed by classmates who performed Nazi salutes and made antisemitic comments such as: ""Hitler [did] a good job by killing so many Jews.""",
64765,1/30/2024,Pittsburgh,PA,Antisemitic Incident:Harassment,,,,A Jewish newspaper received an antisemitic and anti-Israel email.,
65009,1/30/2024,Long Beach,CA,Antisemitic Incident:Harassment,,,,"At an anti-Israel rally at California State University, Long Beach, protesters displayed signs with messages that included: ""Resistance against occupation is a human right."" A speaker also accused the school of stating, ""neutrality in the face of genocide perpetrated by the Zionist state of Israel.""",
66406,1/30/2024,Handem,CT,Antisemitic Incident:Harassment,Right Wing (White Supremacist),,Patriot Front (PF),"Patriot Front, a white supremacist group, distributed propaganda that read: ""Not stolen, conquered,"" ""No Zionists in government, we serve one nation"" and ""Strong families, strong nations.""",
66666,1/30/2024,Ithaca,NY,Antisemitic Incident:Vandalism,,,,"Students at Cornell University pasted fliers around campus that read: ""Zionism [doesn't equal] Judaism,"" ""Zionist donors and trustees. Hands off our universities,"" ""Palestina, Kurdistina, Intifada"" and fliers calling for Boycott, Divestment and Sanctions (BDS). A class roster containing names and images of students in a PhD program was also vandalized, with the name of a Jewish student who had complained to the administration about the fliers X'd out and the word ""TRAITOR"" written underneath his image.",
63171,1/29/2024,Lehi,UT,White Supremacist Event,Right Wing (White Supremacist),,Patriot Front (PF),"Approximately eight individuals associated with Patriot Front, a white supremacist group, held a banner drop over a highway that read: ""Strong Families, Strong Nations,"" and advertised the group’s white supremacist website. ",
63457,1/29/2024,Denver,CO,Antisemitic Incident:Harassment,,,,"A sign was posted in a public area that read: ""You are born a gender it stays that way"" and ""Gaza perseverance against the evil Ashkenazi Jews.""",
